d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T23:00+0100;8782.082
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T22:00+0100;8780.656
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T21:00+0100;8778.999
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T20:00+0100;8776.901
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T19:00+0100;8773.54
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T18:00+0100;8767.794
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T17:00+0100;8757.711
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T16:00+0100;8743.773
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T15:00+0100;8729.082
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T14:00+0100;8715.684
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T13:00+0100;8699.292
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T12:00+0100;8679.503
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T11:00+0100;8658.512
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T10:00+0100;8637.227
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T09:00+0100;8616.632
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T08:00+0100;8603.0625
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T07:00+0100;8599.78
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T06:00+0100;8598.477
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T05:00+0100;8597.339
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T04:00+0100;8596.252
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T03:00+0100;8595.094
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T02:00+0100;8593.927
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T01:00+0100;8592.763
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-28T00:00+0100;8591.588
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T23:00+0100;8590.334
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T22:00+0100;8588.908
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T21:00+0100;8587.249
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T20:00+0100;8585.152
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T19:00+0100;8581.791
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T18:00+0100;8576.045
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T17:00+0100;8565.962
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T16:00+0100;8552.024
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T15:00+0100;8537.333
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T14:00+0100;8523.936
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T13:00+0100;8507.543
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T12:00+0100;8487.754
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T11:00+0100;8466.764
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T10:00+0100;8445.479
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T09:00+0100;8424.883
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T08:00+0100;8411.313
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T07:00+0100;8408.031
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T06:00+0100;8406.729
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T05:00+0100;8405.59
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T04:00+0100;8404.504
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T03:00+0100;8403.346
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T02:00+0100;8402.178
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T01:00+0100;8401.014
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-27T00:00+0100;8399.839
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T23:00+0100;8398.584
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T22:00+0100;8397.159
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T21:00+0100;8395.5
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T20:00+0100;8393.404
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T19:00+0100;8390.043
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T18:00+0100;8384.297
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T17:00+0100;8374.213
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T16:00+0100;8360.275
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T15:00+0100;8345.584
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T14:00+0100;8332.187
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T13:00+0100;8315.795
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T12:00+0100;8296.005
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T11:00+0100;8275.015
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T10:00+0100;8253.73
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T09:00+0100;8233.135
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T08:00+0100;8219.565
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T07:00+0100;8216.283
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T06:00+0100;8214.9795
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T05:00+0100;8213.842
d6474feb-d37a-405c-b16b-5e39138355d0;2018-02-26T04:00+0100;8212.754
